,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
0,0,0_1,0_2,9.058949,1.218636,23.9112,0.1461,2.82019e-06,3.0,3.0,290.0,9.0,290.084,8.9435,290.084,8.9435,192.78298636612013,27.94976387308888,0.514,0.296,-31.8,0.06917,0.03979,-31.8,290.084,8.9435,192.78298636612013,27.94976387308888,0.21528283742,0.13663005793,0.21528283742,0.13663005793,0.514,0.296,-31.8,0.5142239,0.2957814,-31.8,42.524,0.0,0.0,1.739,0.425,1.0,0.0
1,1,0_2,0_1,123.8257,4.505474,21.0718,0.0395,1.145253e-07,3.0,3.0,97.0,2.0,97.2775,2.0,97.2775,2.0,192.8443360349244,27.95313518047845,0.538,0.289,0.0,0.01958,0.0105,0.0,97.2775,2.0,192.8443360349244,27.95313518047845,0.11351507937,0.0833333,0.11351507937,0.0833333,0.337,0.289,0.0,0.33692,0.2886751,0.0,43.7027,16.0,0.93,1.864,0.463,1.0,0.0
2,2,0_3,0_151,3.508204,0.7583636,24.9412,0.2348,0.0,1.0,1.0,320.0,504.0,320.0,504.0,320.0,504.0,192.7776765266375,27.81036785717377,0.289,0.289,45.0,0.0624,0.0624,45.0,320.0,504.0,192.7776765266375,27.81036785717377,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,43.7422,0.0,0.0,1.0,0.0,1.0,0.0
3,3,0_4,0_150,0.09354766,0.1238373,28.8763,1.4376,0.0,1.0,1.0,220.0,498.0,220.0,498.0,220.0,498.0,192.809434620384,27.812793538484662,0.289,0.289,45.0,0.38214,0.38214,45.0,220.0,498.0,192.809434620384,27.812793538484662,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,48.721,0.0,0.0,1.0,0.0,0.999,0.0
4,4,0_5,0_149,1112.557,13.50505,18.6881,0.0132,0.0,24.0,24.0,348.0,487.0,347.8503,486.4683,347.8503,486.4683,192.7686680555262,27.815090213260564,0.992,0.76,-8.93,0.01204,0.00923,-8.93,347.8503,486.4683,192.7686680555262,27.815090213260564,0.41863487832,0.36233285987,0.41863487832,0.36233285987,0.656,0.592,-22.96,0.6564654,0.5916257,-22.96,47.5647,0.0,2.38,1.305,0.234,1.0,0.0
5,5,0_6,0_148,1130.237,13.61193,18.6709,0.0131,-3.258241e-05,8.0,8.0,38.0,484.0,37.7413,484.0277,37.7413,484.0277,192.8672944402614,27.81805186592367,0.451,0.39,-27.33,0.00544,0.0047,-27.33,37.7413,484.0277,192.8672944402614,27.81805186592367,0.10768666445,0.09596925665,0.10768666445,0.09596925665,0.328,0.31,-0.79,0.3281599,0.3097854,-0.79,54.7905,0.0,0.92,1.157,0.136,1.0,0.0
6,6,0_7,0_147,777.5142,11.28988,19.0771,0.0158,-3.363348e-09,27.0,27.0,433.0,478.0,432.9873,478.2804,432.9873,478.2804,192.74151585283016,27.81675648872675,0.97,0.834,38.0,0.01408,0.01212,38.0,432.9873,478.2804,192.74151585283016,27.81675648872675,0.50228701407,0.49878195185,0.50228701407,0.49878195185,0.755,0.657,44.27,0.7547387,0.6568398,44.27,99.0,0.0,3.23,1.163,0.14,1.0,0.0
7,7,0_8,0_146,0.1628147,0.1633736,28.2746,1.0897,0.0006291075,1.0,1.0,341.0,478.0,341.0,478.0,341.0,478.0,192.7707748510452,27.81752211788246,0.289,0.289,45.0,0.2891,0.2891,45.0,341.0,478.0,192.7707748510452,27.81752211788246,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0
8,8,0_9,0_145,22.23187,1.909075,22.9364,0.0933,0.001571991,2.0,2.0,336.0,477.0,336.0,476.9982,336.0,476.9982,192.7723568313427,27.817840951924644,0.292,0.289,90.0,0.02505,0.02479,90.0,336.0,476.9982,192.7723568313427,27.817840951924644,0.0833333,0.083447349178,0.0833333,0.083447349178,0.289,0.289,90.0,0.2888725,0.2886751,90.0,99.0,0.0,0.0,1.011,0.011,1.0,0.0
9,9,0_10,0_144,0.05393699,0.0940326,29.4741,1.8933,-1.553943e-05,1.0,1.0,63.0,473.0,63.0,473.0,63.0,473.0,192.8591678257413,27.820969529481737,0.289,0.289,45.0,0.50326,0.50326,45.0,63.0,473.0,192.8591678257413,27.820969529481737,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,52.2795,0.0,0.0,1.0,0.0,0.999,0.0
10,10,0_11,0_143,0.009809225,0.04010074,31.3248,4.4396,-1.159282e-08,1.0,1.0,388.0,471.0,388.0,471.0,388.0,471.0,192.75576396121212,27.819140033163546,0.289,0.289,45.0,1.1801,1.1801,45.0,388.0,471.0,192.75576396121212,27.819140033163546,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,41.2612,0.0,0.0,1.0,0.0,0.997,0.0
11,11,0_12,0_142,1418.235,15.24787,18.4245,0.0117,-1.867731e-08,6.0,6.0,381.0,462.0,380.9655,461.5228,380.9655,461.5228,192.75792050875512,27.8218571298275,0.523,0.499,-4.09,0.00563,0.00537,-4.09,380.9655,461.5228,192.75792050875512,27.8218571298275,0.091663149664,0.24831440614,0.091663149664,0.24831440614,0.498,0.303,-89.69,0.498316,0.3027518,-89.69,40.6663,0.0,1.15,1.048,0.046,1.0,0.0
12,12,0_13,0_141,13.17113,1.469423,23.5048,0.1212,0.0,1.0,1.0,208.0,447.0,208.0,447.0,208.0,447.0,192.81282193497935,27.82722120923783,0.289,0.289,45.0,0.03221,0.03221,45.0,208.0,447.0,192.81282193497935,27.82722120923783,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,48.1246,0.0,0.0,1.0,0.0,1.0,0.0
13,13,0_14,0_140,0.1351036,0.1488225,28.4772,1.1963,0.0,1.0,1.0,186.0,444.0,186.0,444.0,186.0,444.0,192.8197956869469,27.828226209126264,0.289,0.289,45.0,0.31798,0.31798,45.0,186.0,444.0,192.8197956869469,27.828226209126264,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,48.057,0.0,0.0,1.0,0.0,1.0,0.0
14,14,0_15,0_139,0.3364024,0.234836,27.4867,0.7581,-8.791218e-08,1.0,1.0,415.0,441.0,415.0,441.0,415.0,441.0,192.74691724649685,27.82737281107349,0.289,0.289,45.0,0.20151,0.20151,45.0,415.0,441.0,192.74691724649685,27.82737281107349,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,43.6225,0.0,0.0,1.0,0.0,1.0,0.0
15,15,0_16,0_138,377.1195,7.862752,19.8627,0.0226,-9.116819e-08,6.0,6.0,404.0,431.0,403.5992,430.6518,403.5992,430.6518,192.75045535553653,27.830367543851445,0.509,0.458,-36.46,0.0106,0.00956,-36.46,403.5992,430.6518,192.75045535553653,27.830367543851445,0.21684913058,0.17731921604,0.21684913058,0.17731921604,0.472,0.414,-19.51,0.471721,0.4143038,-19.51,40.8043,0.0,1.05,1.109,0.099,1.0,0.0
16,16,0_17,0_137,125.2166,4.530708,21.0597,0.0393,0.0,2.0,2.0,211.0,431.0,211.0,431.3129,211.0,431.3129,192.81173528166195,27.8316097718724,0.546,0.289,90.0,0.01976,0.01044,90.0,211.0,431.3129,192.81173528166195,27.8316097718724,0.0833333,0.12282768949,0.0833333,0.12282768949,0.35,0.289,90.0,0.3504678,0.2886751,90.0,48.3505,0.0,0.93,1.892,0.471,1.0,0.0
17,17,0_18,0_136,1.19644,0.4428743,26.1091,0.402,-6.655135e-09,3.0,3.0,477.0,418.0,476.8983,418.4465,476.8983,418.4465,192.72703069168148,27.83324894856431,0.509,0.281,74.87,0.18854,0.10411,74.87,476.8983,418.4465,192.72703069168148,27.83324894856431,0.10390577241,0.26687552607,0.10390577241,0.26687552607,0.517,0.322,88.21,0.5167537,0.3220977,88.21,39.7377,0.0,1.09,1.811,0.448,1.0,0.0
18,18,0_19,0_135,0.8473395,0.3727038,26.4837,0.4777,-4.508317e-08,2.0,2.0,372.0,417.0,372.0,417.4302,372.0,417.4302,192.7603951632992,27.83432083464452,0.573,0.289,90.0,0.25208,0.12697,90.0,372.0,417.4302,192.7603951632992,27.83432083464452,0.0833333,0.20818504365,0.0833333,0.20818504365,0.456,0.289,90.0,0.456273,0.2886751,90.0,43.2334,0.0,0.96,1.985,0.496,1.0,0.0
19,19,0_20,0_134,0.1388749,0.1508853,28.4473,1.1799,-1.652252e-08,1.0,1.0,95.0,418.0,95.0,418.0,95.0,418.0,192.84852962991195,27.836201284911454,0.289,0.289,45.0,0.31363,0.31363,45.0,95.0,418.0,192.84852962991195,27.836201284911454,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,56.383,0.0,0.0,1.0,0.0,1.0,0.0
20,20,0_21,0_133,8077.222,36.38866,16.5357,0.0049,0.0,6.0,6.0,183.0,415.0,182.85,415.0506,182.85,415.0506,192.820554427863,27.83638877050817,0.357,0.269,-2.58,0.00161,0.00121,-2.58,182.85,415.0506,192.820554427863,27.83638877050817,0.093917518883,0.088086113596,0.093917518883,0.088086113596,0.306,0.297,-0.05,0.3064597,0.296793,-0.05,99.0,0.0,1.73,1.329,0.248,1.0,0.0
21,21,0_22,0_132,89.37965,3.827846,21.4258,0.0465,-6.151028e-08,6.0,6.0,370.0,412.0,370.8652,412.0527,370.8652,412.0527,192.76071017573537,27.835841187553424,1.118,0.256,-3.71,0.04789,0.01097,-3.71,370.8652,412.0527,192.76071017573537,27.835841187553424,0.2020743013,0.035400917162,0.2020743013,0.035400917162,0.45,0.187,-3.45,0.4502007,0.186533,-3.45,42.1582,0.0,3.14,4.365,0.771,1.0,0.0
22,22,0_23,0_131,60.83525,3.158005,21.8435,0.0564,0.0002662487,3.0,3.0,380.0,410.0,379.9968,409.7286,379.9968,409.7286,192.75778499363997,27.836426474556838,0.53,0.294,-89.74,0.02752,0.01527,-89.74,379.9968,409.7286,192.75778499363997,27.836426474556838,0.083601908633,0.10915763025,0.083601908633,0.10915763025,0.33,0.289,-89.98,0.3303901,0.28914,-89.98,99.0,0.0,0.92,1.802,0.445,1.0,0.0
23,23,0_24,0_130,32.39695,2.304555,22.5276,0.0773,-7.121267e-05,2.0,2.0,367.0,410.0,367.0,409.9744,367.0,409.9744,192.76192213160152,27.8364543252668,0.329,0.289,90.0,0.02341,0.02053,90.0,367.0,409.9744,192.76192213160152,27.8364543252668,0.0833333,0.084848565397,0.0833333,0.084848565397,0.291,0.289,90.0,0.2912878,0.2886751,90.0,36.6864,0.0,1.72,1.14,0.123,1.0,0.0
24,24,0_25,0_129,37.15462,2.467979,22.3788,0.0721,2.042233e-07,1.0,1.0,238.0,410.0,238.0,410.0,238.0,410.0,192.80296515842892,27.83740334388032,0.289,0.289,45.0,0.01917,0.01917,45.0,238.0,410.0,192.80296515842892,27.83740334388032,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,48.8114,0.0,0.0,1.0,0.0,1.0,0.0
25,25,0_26,0_128,41009.65,81.99326,14.7717,0.0022,-8.282748e-07,1047.0,1047.0,482.0,388.0,481.4984,388.0036,481.4984,388.0036,192.7253039524149,27.841773141920644,5.614,5.283,-38.17,0.01122,0.01056,-38.17,481.4984,388.0036,192.7253039524149,27.841773141920644,3.9505791672,4.0106584007,3.9505791672,4.0106584007,2.005,1.985,-70.66,2.004768,1.985483,-70.66,38.7393,16.0,2.57,1.063,0.059,0.995,0.0
26,26,0_27,0_127,80.25613,3.627223,21.5427,0.0491,-0.0001888469,16.0,16.0,384.0,404.0,383.9983,404.386,383.9983,404.386,192.7564661025833,27.83789866781278,1.032,0.411,-60.69,0.04664,0.0186,-60.69,383.9983,404.386,192.7564661025833,27.83789866781278,0.10364063445,0.20800686979,0.10364063445,0.20800686979,0.465,0.309,-74.87,0.4650103,0.3088898,-74.87,35.628,0.0,2.13,2.508,0.601,1.0,0.0
27,27,0_28,0_126,4.787442,0.8859044,24.6036,0.201,-3.269656e-07,2.0,2.0,499.0,405.0,499.0817,405.0,499.0817,405.0,192.71985672427147,27.836862137713418,0.398,0.289,0.0,0.07363,0.05342,0.0,499.0817,405.0,192.71985672427147,27.836862137713418,0.088262049876,0.0833333,0.088262049876,0.0833333,0.297,0.289,0.0,0.2970893,0.2886751,0.0,37.3294,0.0,0.0,1.378,0.274,1.0,0.0
28,28,0_29,0_125,241114.0,198.8137,12.8483,0.0009,0.0005149169,6.0,6.0,373.0,403.0,373.2565,402.8539,373.2565,402.8539,192.7598706175427,27.83840959150695,0.497,0.45,20.7,0.00041,0.00037,20.7,373.2565,402.8539,192.7598706175427,27.83840959150695,0.18011078945,0.14489251281,0.18011078945,0.14489251281,0.425,0.38,4.3,0.4246305,0.3803844,4.3,99.0,4.0,0.0,1.104,0.094,1.0,0.0
29,29,0_30,0_124,9.726316,1.262726,23.834,0.141,0.008321224,2.0,2.0,360.0,403.0,359.957,403.0,359.957,403.0,192.7641032862444,27.83846767349976,0.353,0.289,0.0,0.04577,0.03744,0.0,359.957,403.0,192.7641032862444,27.83846767349976,0.085841391155,0.0833333,0.085841391155,0.0833333,0.293,0.289,0.0,0.292987,0.2886751,0.0,99.0,0.0,0.0,1.222,0.182,1.0,0.0
30,30,0_31,0_123,115.7579,4.356226,21.145,0.0409,0.5608799,6.0,6.0,364.0,401.0,363.7587,401.2526,363.7587,401.2526,192.7628787759156,27.838930621728064,0.504,0.371,-41.41,0.01871,0.01377,-41.41,363.7587,401.2526,192.7628787759156,27.838930621728064,0.13090593552,0.12863523969,0.13090593552,0.12863523969,0.368,0.352,-39.31,0.3681326,0.3521641,-39.31,99.0,0.0,0.69,1.359,0.264,1.0,0.0
31,31,0_32,0_122,0.06337067,0.1019247,29.2991,1.7467,0.4954081,2.0,2.0,381.0,400.0,381.0,400.4188,381.0,400.4188,192.7573860585645,27.839036427617245,0.572,0.289,90.0,0.22541,0.11384,90.0,381.0,400.4188,192.7573860585645,27.839036427617245,0.0833333,0.13932146326,0.0833333,0.13932146326,0.373,0.289,90.0,0.3732579,0.2886751,90.0,99.0,0.0,0.0,1.98,0.495,1.0,0.0
32,32,0_33,0_121,0.2066204,0.184044,28.0159,0.9673,-4.09586e-07,1.0,1.0,432.0,400.0,432.0,400.0,432.0,400.0,192.74115612150024,27.83877254037573,0.289,0.289,45.0,0.25713,0.25713,45.0,432.0,400.0,192.74115612150024,27.83877254037573,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,39.1667,0.0,0.0,1.0,0.0,1.0,0.0
33,33,0_34,0_120,481.0576,8.880423,19.5984,0.02,0.0,22.0,22.0,38.0,397.0,38.1007,397.0259,38.1007,397.0259,192.8664589513789,27.84251153109994,1.373,0.608,-18.25,0.02534,0.01122,-18.25,38.1007,397.0259,192.8664589513789,27.84251153109994,0.63896232643,0.34596448877,0.63896232643,0.34596448877,0.826,0.55,-19.85,0.8263515,0.549609,-19.85,52.2461,0.0,3.99,2.258,0.557,1.0,0.0
34,34,0_35,0_119,121.7746,4.468002,21.09,0.0398,0.0,4.0,4.0,160.0,397.0,160.3821,397.0022,160.3821,397.0022,192.82755144767745,27.84162785829716,0.664,0.292,0.22,0.02437,0.01073,0.22,160.3821,397.0022,192.82755144767745,27.84162785829716,0.27010923652,0.083496224978,0.27010923652,0.083496224978,0.52,0.289,0.04,0.5197204,0.288957,0.04,47.8103,0.0,2.25,2.271,0.56,1.0,0.0
35,35,0_36,0_118,106.3878,4.176197,21.2366,0.0426,0.1112927,2.0,2.0,367.0,397.0,367.4574,397.0,367.4574,397.0,192.76166559108003,27.840098660995647,0.576,0.289,0.0,0.02258,0.01132,0.0,367.4574,397.0,192.76166559108003,27.840098660995647,0.2310389427,0.0833333,0.2310389427,0.0833333,0.481,0.289,0.0,0.4806651,0.2886751,0.0,99.0,0.0,0.96,1.995,0.499,1.0,0.0
36,36,0_37,0_117,11.75856,1.388392,23.628,0.1282,0.2575513,5.0,5.0,387.0,395.0,387.0199,395.4215,387.0199,395.4215,192.75542790105183,27.840396452823697,0.495,0.243,84.78,0.05553,0.02723,84.78,387.0199,395.4215,192.75542790105183,27.840396452823697,0.086275186217,0.18114660124,0.086275186217,0.18114660124,0.426,0.294,89.51,0.4256214,0.2937144,89.51,99.0,0.0,0.7,2.039,0.51,1.0,0.0
37,37,0_38,0_116,106.8801,4.185848,21.2316,0.0425,-0.6884688,5.0,5.0,377.0,394.0,377.1345,394.1739,377.1345,394.1739,192.7585624425234,27.840821023001507,0.535,0.339,-84.51,0.0213,0.01349,-84.51,377.1345,394.1739,192.7585624425234,27.840821023001507,0.10795438028,0.14277294964,0.10795438028,0.14277294964,0.378,0.329,-88.62,0.3778796,0.3285336,-88.62,26.7351,0.0,1.19,1.579,0.367,1.0,0.0
38,38,0_39,0_115,31.43827,2.270202,22.5602,0.0784,-8.14921e-07,2.0,2.0,504.0,391.0,504.0,391.4822,504.0,391.4822,192.71817481896167,27.840625439142443,0.577,0.289,90.0,0.04167,0.02085,90.0,504.0,391.4822,192.71817481896167,27.840625439142443,0.0833333,0.25234676325,0.0833333,0.25234676325,0.502,0.289,90.0,0.5023413,0.2886751,90.0,36.3735,0.0,0.96,1.999,0.5,1.0,0.0
39,39,0_40,0_114,212.6055,5.903674,20.4849,0.0302,-6.193432e-07,10.0,10.0,432.0,388.0,432.9247,388.519,432.9247,388.519,192.74076308015984,27.84199343104797,1.264,0.43,45.85,0.03509,0.01195,45.85,432.9247,388.519,192.74076308015984,27.84199343104797,0.44650964941,0.27674758016,0.44650964941,0.27674758016,0.761,0.38,33.49,0.7606568,0.3803398,33.49,38.7017,0.0,4.37,2.937,0.66,1.0,0.0
40,40,0_41,0_113,2.17969,0.5977677,25.4579,0.2978,-3.722982e-05,1.0,1.0,161.0,386.0,161.0,386.0,161.0,386.0,192.82726253667312,27.844716686443505,0.289,0.289,45.0,0.07917,0.07917,45.0,161.0,386.0,192.82726253667312,27.844716686443505,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,37.4024,0.0,0.0,1.0,0.0,1.0,0.0
41,41,0_42,0_112,23.63478,1.968389,22.87,0.0904,2.538204e-06,2.0,2.0,253.0,380.0,253.0,379.6826,253.0,379.6826,192.79793607417213,27.8458165707661,0.548,0.289,90.0,0.04561,0.02404,90.0,253.0,379.6826,192.79793607417213,27.8458165707661,0.0833333,0.12479246127,0.0833333,0.12479246127,0.353,0.289,90.0,0.3532598,0.2886751,90.0,45.9869,0.0,0.93,1.897,0.473,1.0,0.0
42,42,0_43,0_111,2.794181,0.6768031,25.1882,0.263,-0.01343522,3.0,3.0,463.0,375.0,462.9461,375.0572,462.9461,375.0572,192.73109495418868,27.84555258876605,0.432,0.291,-45.81,0.10541,0.0711,-45.81,462.9461,375.0572,192.73109495418868,27.84555258876605,0.083430144737,0.083594874187,0.083430144737,0.083594874187,0.289,0.289,-65.19,0.2892052,0.2887653,-65.19,31.0046,0.0,2.01,1.482,0.325,1.0,0.0
43,43,0_44,0_110,29.95383,2.215957,22.6127,0.0803,2.042233e-07,4.0,4.0,350.0,374.0,350.34,374.3398,350.34,374.3398,192.7669182298926,27.84659706368109,0.727,0.294,45.0,0.0538,0.02175,45.0,350.34,374.3398,192.7669182298926,27.84659706368109,0.12735625753,0.12729473685,0.12735625753,0.12729473685,0.412,0.291,44.98,0.4122377,0.2910517,44.98,45.8451,0.0,1.48,2.473,0.596,1.0,0.0
44,44,0_45,0_109,74.47896,3.494233,21.6238,0.051,0.0,4.0,4.0,204.0,374.0,204.4859,374.0005,204.4859,374.0005,192.81332485224024,27.8477714264868,0.583,0.289,-0.05,0.02737,0.01358,-0.05,204.4859,374.0005,192.81332485224024,27.8477714264868,0.27932209572,0.083417447516,0.27932209572,0.083417447516,0.529,0.289,-0.01,0.5285093,0.2888208,-0.01,46.9331,0.0,1.35,2.015,0.504,1.0,0.0
45,45,0_46,0_108,0.6699692,0.3314076,26.7387,0.5372,-0.02130532,2.0,2.0,493.0,370.0,493.0,370.4533,493.0,370.4533,192.72149258752,27.84662052205248,0.575,0.289,90.0,0.29416,0.14756,90.0,493.0,370.4533,192.72149258752,27.84662052205248,0.0833333,0.26660969684,0.0833333,0.26660969684,0.516,0.289,90.0,0.5163426,0.2886751,90.0,30.5033,0.0,1.01,1.993,0.498,1.0,0.0
46,46,0_47,0_107,5.258162,0.9284362,24.5018,0.1918,-6.979655e-07,1.0,1.0,404.0,369.0,404.0,369.0,404.0,369.0,192.74979852423508,27.84769777827856,0.289,0.289,45.0,0.05097,0.05097,45.0,404.0,369.0,192.74979852423508,27.84769777827856,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,39.4551,0.0,0.0,1.0,0.0,1.0,0.0
47,47,0_48,0_106,10.96117,1.34049,23.7042,0.1328,0.002391234,3.0,3.0,489.0,367.0,488.6837,367.0,488.6837,367.0,192.72283607154347,27.84762393290045,0.546,0.307,0.97,0.06678,0.03753,0.97,488.6837,367.0,192.72283607154347,27.84762393290045,0.1237459008,0.084533788422,0.1237459008,0.084533788422,0.352,0.291,0.07,0.3517754,0.2907468,0.07,99.0,3.0,0.93,1.779,0.438,1.0,0.0
48,48,0_49,0_106,47.68853,2.796031,22.1078,0.0637,0.01525654,10.0,10.0,486.0,366.0,484.2524,365.6726,484.2524,365.6726,192.7242345607397,27.848030525720105,1.452,0.336,13.6,0.08499,0.01968,13.6,484.2524,365.6726,192.7242345607397,27.848030525720105,0.8716404481,0.11225082171,0.8716404481,0.11225082171,0.943,0.309,8.42,0.9426777,0.3086261,8.42,99.0,2.0,4.13,4.319,0.768,1.0,0.0
49,49,0_50,0_105,0.07097878,0.1078697,29.176,1.6504,-0.01188681,1.0,1.0,480.0,363.0,480.0,363.0,480.0,363.0,192.7255645056744,27.84881394435641,0.289,0.289,45.0,0.4808,0.4808,45.0,480.0,363.0,192.7255645056744,27.84881394435641,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,31.1364,0.0,0.0,1.0,0.0,0.999,0.0
50,50,0_51,0_104,0.1371869,0.1499655,28.4606,1.1872,7.473602e-06,1.0,1.0,282.0,363.0,282.0,363.0,282.0,363.0,192.7885670335693,27.850292536699172,0.289,0.289,45.0,0.31556,0.31556,45.0,282.0,363.0,192.7885670335693,27.850292536699172,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,47.1229,0.0,0.0,1.0,0.0,1.0,0.0
51,51,0_52,0_103,0.1730361,0.1684238,28.2085,1.0571,5.154208e-07,1.0,1.0,228.0,363.0,228.0,363.0,228.0,363.0,192.80574990909264,27.850691229653677,0.289,0.289,45.0,0.28097,0.28097,45.0,228.0,363.0,192.80574990909264,27.850691229653677,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,49.0681,0.0,0.0,1.0,0.0,1.0,0.0
52,52,0_53,0_102,79.15392,3.602229,21.5577,0.0494,1.870253e-05,2.0,2.0,361.0,361.0,361.0,361.1585,361.0,361.1585,192.76341363141285,27.850223500362915,0.466,0.289,90.0,0.02119,0.01314,90.0,361.0,361.1585,192.76341363141285,27.850223500362915,0.0833333,0.094859613861,0.0833333,0.094859613861,0.308,0.289,90.0,0.3079929,0.2886751,90.0,99.0,0.0,-1.55,1.613,0.38,1.0,0.0
53,53,0_54,0_101,6.562678,1.037231,24.2612,0.1716,-0.001727062,1.0,1.0,484.0,359.0,484.0,359.0,484.0,359.0,192.72425715461696,27.84990834851305,0.289,0.289,45.0,0.04563,0.04563,45.0,484.0,359.0,192.72425715461696,27.84990834851305,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,33.2066,0.0,0.0,1.0,0.0,1.0,0.0
54,54,0_55,0_100,533.7421,9.354074,19.4855,0.019,0.001311696,6.0,6.0,486.0,356.0,485.844,356.1405,485.844,356.1405,192.72364567216988,27.85069835821537,0.672,0.472,-49.29,0.01177,0.00827,-49.29,485.844,356.1405,192.72364567216988,27.85069835821537,0.13848691589,0.15375281171,0.13848691589,0.15375281171,0.415,0.346,-53.43,0.4152401,0.3461436,-53.43,99.0,0.0,1.49,1.423,0.297,1.0,0.0
55,55,0_56,0_99,0.1622232,0.1630766,28.2786,1.0917,5.134758e-06,1.0,1.0,319.0,352.0,319.0,352.0,319.0,352.0,192.77669996102276,27.85311083915638,0.289,0.289,45.0,0.29019,0.29019,45.0,319.0,352.0,192.77669996102276,27.85311083915638,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0
56,56,0_57,0_98,0.4416538,0.2690767,27.1912,0.6616,-1.5604e-06,1.0,1.0,453.0,348.0,453.0,348.0,453.0,348.0,192.73402623367517,27.853234216833677,0.289,0.289,45.0,0.17587,0.17587,45.0,453.0,348.0,192.73402623367517,27.853234216833677,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,38.2282,0.0,0.0,1.0,0.0,1.0,0.0
57,57,0_58,0_97,7.507312,1.109372,24.1152,0.1605,-4.740702e-07,1.0,1.0,378.0,337.0,378.0,337.0,378.0,337.0,192.75779735263163,27.85688862791569,0.289,0.289,45.0,0.04266,0.04266,45.0,378.0,337.0,192.75779735263163,27.85688862791569,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,38.4724,0.0,0.0,1.0,0.0,1.0,0.0
58,58,0_59,0_96,525.1879,9.278812,19.5031,0.0192,5.449717e-06,10.0,10.0,282.0,324.0,281.8927,323.6263,281.8927,323.6263,192.7882669553395,27.861363037638515,0.833,0.555,-79.09,0.01472,0.0098,-79.09,281.8927,323.6263,192.7882669553395,27.861363037638515,0.1927785382,0.35111690976,0.1927785382,0.35111690976,0.594,0.437,-83.8,0.5941461,0.4369049,-83.8,45.5103,0.0,1.89,1.501,0.334,1.0,0.0
59,59,0_60,0_95,14.2614,1.52903,23.4185,0.1164,-5.2464e-07,3.0,3.0,380.0,324.0,379.9788,323.8357,379.9788,323.8357,192.75705488421715,27.86057483533999,0.473,0.319,81.52,0.05066,0.03415,81.52,379.9788,323.8357,192.75705488421715,27.86057483533999,0.083402335631,0.09361525444,0.083402335631,0.09361525444,0.306,0.289,89.62,0.3059669,0.2887938,89.62,37.626,0.0,2.22,1.483,0.326,1.0,0.0
