col1,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
1,1,0_2,0_4,2.60859,0.6384294,25.2306,0.2658,-0.002765432,1.0,1.0,254.0,3.0,254.0,3.0,254.0,3.0,317.1963665413172,63.05687282630557,0.289,0.289,45.0,0.07065,0.07065,45.0,254.0,3.0,317.1963665413172,63.05687282630557,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,39.2985,0.0,0.0,1.0,0.0,1.0,0.0
4,4,0_5,0_5,3.74451,0.764905,24.8381,0.2218,-1.799878E-4,1.0,1.0,200.0,4.0,200.0,4.0,200.0,4.0,317.22977660972674,63.05563631131739,0.289,0.289,45.0,0.05897,0.05897,45.0,200.0,4.0,317.22977660972674,63.05563631131739,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,37.9122,0.0,0.0,1.0,0.0,1.0,0.0
5,5,0_6,0_7,6.393693,0.9995072,24.2572,0.1698,9.881575E-4,1.0,1.0,466.0,4.0,466.0,4.0,466.0,4.0,317.0649839573824,63.06026795115939,0.289,0.289,45.0,0.04513,0.04513,45.0,466.0,4.0,317.0649839573824,63.06026795115939,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,41.5951,0.0,0.0,1.0,0.0,1.0,0.0
6,6,0_7,0_8,2.685966,0.6478288,25.1989,0.2619,0.01323397,1.0,1.0,38.0,5.0,38.0,5.0,38.0,5.0,317.3300669043616,63.0524409558581,0.289,0.289,45.0,0.06962,0.06962,45.0,38.0,5.0,317.3300669043616,63.0524409558581,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.1735,0.0,0.0,1.0,0.0,1.0,0.0
7,7,0_8,0_11,17.49677,1.653442,23.1642,0.1026,2.533088E-4,2.0,2.0,129.0,5.0,129.2021,5.0,129.2021,5.0,317.2735868644551,63.05409055467282,0.495,0.289,0.0,0.04674,0.02728,0.0,129.2021,5.0,317.2735868644551,63.05409055467282,0.099750290365,0.0833333,0.099750290365,0.0833333,0.316,0.289,0.0,0.3158327,0.2886751,0.0,35.6046,0.0,0.87,1.713,0.416,1.0,0.0
8,8,0_9,0_12,8.822538,1.174105,23.9076,0.1445,-1.745346E-5,1.0,1.0,184.0,5.0,184.0,5.0,184.0,5.0,317.23964764688264,63.05507085682338,0.289,0.289,45.0,0.03842,0.03842,45.0,184.0,5.0,317.23964764688264,63.05507085682338,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,37.1078,0.0,0.0,1.0,0.0,1.0,0.0
9,9,0_10,0_13,25.62968,2.001159,22.7498,0.0848,-9.79396E-5,1.0,1.0,192.0,5.0,192.0,5.0,192.0,5.0,317.23469259316096,63.05521329160142,0.289,0.289,45.0,0.02254,0.02254,45.0,192.0,5.0,317.23469259316096,63.05521329160142,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,37.4851,0.0,0.0,1.0,0.0,1.0,0.0
10,10,0_11,0_14,10.53899,1.283245,23.7146,0.1322,-0.004007054,1.0,1.0,271.0,5.0,271.0,5.0,271.0,5.0,317.1857582533387,63.05661052969082,0.289,0.289,45.0,0.03515,0.03515,45.0,271.0,5.0,317.1857582533387,63.05661052969082,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,40.0302,0.0,0.0,1.0,0.0,1.0,0.0
12,12,0_13,0_16,0.1095936,0.1308587,28.6722,1.2967,2.649674E-4,1.0,1.0,115.0,6.0,115.0,6.0,115.0,6.0,317.28234288698184,63.053554421268295,0.289,0.289,45.0,0.34468,0.34468,45.0,115.0,6.0,317.28234288698184,63.053554421268295,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.4205,0.0,0.0,1.0,0.0,0.999,0.0
13,13,0_14,0_17,3.266841,0.7144536,24.9863,0.2375,-0.005247785,1.0,1.0,349.0,6.0,349.0,6.0,349.0,6.0,317.1373994318901,63.05769271799974,0.289,0.289,45.0,0.06313,0.06313,45.0,349.0,6.0,317.1373994318901,63.05769271799974,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,41.2564,0.0,0.0,1.0,0.0,1.0,0.0
14,14,0_15,0_18,4.108141,0.8011848,24.7375,0.2118,6.544773E-4,1.0,1.0,442.0,6.0,442.0,6.0,442.0,6.0,317.07977970924964,63.05929628577786,0.289,0.289,45.0,0.0563,0.0563,45.0,442.0,6.0,317.07977970924964,63.05929628577786,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,41.5954,0.0,0.0,1.0,0.0,1.0,0.0
16,16,0_17,0_10,7.784469,1.10287,24.0435,0.1539,2.641971E-4,2.0,2.0,119.0,4.0,119.0,4.2925,119.0,4.2925,317.2799332723596,63.05410576973976,0.539,0.289,90.0,0.07633,0.0409,90.0,119.0,4.2925,317.2799332723596,63.05410576973976,0.0833333,0.11228671082,0.0833333,0.11228671082,0.335,0.289,90.0,0.3350921,0.2886751,90.0,35.435,0.0,0.92,1.866,0.464,1.0,0.0
18,18,0_19,0_19,10.42275,1.276148,23.7267,0.133,0.01316324,2.0,2.0,37.0,7.0,37.2065,7.0,37.2065,7.0,317.3304781061282,63.051865064592974,0.497,0.289,0.0,0.06087,0.03534,0.0,37.2065,7.0,317.3304781061282,63.051865064592974,0.10028383187,0.0833333,0.10028383187,0.0833333,0.317,0.289,0.0,0.3166762,0.2886751,0.0,35.2538,0.0,0.87,1.722,0.419,1.0,0.0
19,19,0_20,0_20,14.72933,1.517056,23.3512,0.1119,2.747703E-4,1.0,1.0,102.0,7.0,102.0,7.0,102.0,7.0,317.2903541077296,63.05303943196402,0.289,0.289,45.0,0.02973,0.02973,45.0,102.0,7.0,317.2903541077296,63.05303943196402,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.3218,0.0,0.0,1.0,0.0,1.0,0.0
20,20,0_21,0_23,0.6161062,0.3102686,26.7975,0.5469,2.327576E-4,1.0,1.0,150.0,7.0,150.0,7.0,150.0,7.0,317.26062711758067,63.05390208160188,0.289,0.289,45.0,0.14537,0.14537,45.0,150.0,7.0,317.26062711758067,63.05390208160188,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,36.0876,0.0,0.0,1.0,0.0,1.0,0.0
21,21,0_22,0_25,1.944513,0.5512079,25.5496,0.3078,-0.005191029,1.0,1.0,294.0,7.0,294.0,7.0,294.0,7.0,317.17143330915087,63.05645258587347,0.289,0.289,45.0,0.08183,0.08183,45.0,294.0,7.0,317.17143330915087,63.05645258587347,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,41.4861,0.0,0.0,1.0,0.0,1.0,0.0
22,22,0_23,0_27,6.15097,0.9803515,24.2993,0.1731,0.00826631,1.0,1.0,59.0,8.0,59.0,8.0,59.0,8.0,317.3169427554332,63.0519806124647,0.289,0.289,45.0,0.04601,0.04601,45.0,59.0,8.0,317.3169427554332,63.0519806124647,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.2524,0.0,0.0,1.0,0.0,1.0,0.0
23,23,0_24,0_28,0.3947042,0.2483396,27.2809,0.6833,0.001573218,1.0,1.0,90.0,8.0,90.0,8.0,90.0,8.0,317.29774574655795,63.05254206122084,0.289,0.289,45.0,0.18162,0.18162,45.0,90.0,8.0,317.29774574655795,63.05254206122084,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.2868,0.0,0.0,1.0,0.0,1.0,0.0
24,24,0_25,0_31,0.5139009,0.2833673,26.9944,0.5988,-0.002925792,1.0,1.0,378.0,8.0,378.0,8.0,378.0,8.0,317.11935667373035,63.0576336668131,0.289,0.289,45.0,0.15917,0.15917,45.0,378.0,8.0,317.11935667373035,63.0576336668131,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,42.0544,0.0,0.0,1.0,0.0,1.0,0.0
25,25,0_26,0_32,4.945666,0.8790678,24.5361,0.193,-0.002331201,1.0,1.0,385.0,8.0,385.0,8.0,385.0,8.0,317.1150198769623,63.05775462723489,0.289,0.289,45.0,0.05131,0.05131,45.0,385.0,8.0,317.1150198769623,63.05775462723489,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,42.0682,0.0,0.0,1.0,0.0,1.0,0.0
26,26,0_27,0_33,7.741088,1.099793,24.0496,0.1543,9.296569E-4,1.0,1.0,460.0,8.0,460.0,8.0,460.0,8.0,317.0685513942793,63.05904231990836,0.289,0.289,45.0,0.04101,0.04101,45.0,460.0,8.0,317.0685513942793,63.05904231990836,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,41.6824,0.0,0.0,1.0,0.0,1.0,0.0
27,27,0_28,0_34,15.63663,1.563081,23.2863,0.1086,9.581874E-4,1.0,1.0,462.0,8.0,462.0,8.0,462.0,8.0,317.0673121647413,63.05907645028944,0.289,0.289,45.0,0.02886,0.02886,45.0,462.0,8.0,317.0673121647413,63.05907645028944,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,41.6885,0.0,0.0,1.0,0.0,1.0,0.0
29,29,0_30,0_26,12.33695,1.388398,23.5436,0.1222,3.940582E-4,3.0,3.0,424.0,6.0,423.794,6.4122,423.794,6.4122,317.0910445784302,63.05886845689351,0.575,0.275,-54.0,0.06468,0.03094,-54.0,423.794,6.4122,317.0910445784302,63.05886845689351,0.097775983715,0.17050728484,0.097775983715,0.17050728484,0.416,0.309,-79.99,0.4157447,0.308933,-79.99,41.6817,0.0,1.18,2.09,0.522,1.0,0.0
30,30,0_31,0_35,5.957454,0.9648069,24.334,0.1759,0.01884593,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,317.3478635302661,63.05078884378275,0.289,0.289,45.0,0.04675,0.04675,45.0,9.0,9.0,317.3478635302661,63.05078884378275,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.4065,0.0,0.0,1.0,0.0,1.0,0.0
31,31,0_32,0_36,0.6668627,0.3227961,26.7115,0.5257,0.00966746,1.0,1.0,52.0,9.0,52.0,9.0,52.0,9.0,317.32123744459426,63.05157274953845,0.289,0.289,45.0,0.13973,0.13973,45.0,52.0,9.0,317.32123744459426,63.05157274953845,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.306,0.0,0.0,1.0,0.0,1.0,0.0
32,32,0_33,0_37,7.899432,1.110984,24.0276,0.1527,0.005825311,1.0,1.0,70.0,9.0,70.0,9.0,70.0,9.0,317.31009112703964,63.0518994067888,0.289,0.289,45.0,0.0406,0.0406,45.0,70.0,9.0,317.31009112703964,63.0518994067888,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.291,0.0,0.0,1.0,0.0,1.0,0.0
33,33,0_34,0_38,0.7322247,0.3382456,26.61,0.5017,-7.745454E-4,1.0,1.0,229.0,9.0,229.0,9.0,229.0,9.0,317.21161886588817,63.0547467382825,0.289,0.289,45.0,0.13335,0.13335,45.0,229.0,9.0,317.21161886588817,63.0547467382825,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,40.4018,0.0,0.0,1.0,0.0,1.0,0.0
34,34,0_35,0_40,1.17778,0.4289849,26.094,0.3956,-0.005077516,1.0,1.0,330.0,9.0,330.0,9.0,330.0,9.0,317.1490551368212,63.0565198668272,0.289,0.289,45.0,0.10514,0.10514,45.0,330.0,9.0,317.1490551368212,63.0565198668272,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,40.7927,0.0,0.0,1.0,0.0,1.0,0.0
35,35,0_36,0_29,7.682538,1.095626,24.0579,0.1549,-7.547493E-5,2.0,2.0,190.0,7.0,190.0,7.0375,190.0,7.0375,317.2358515178404,63.05460565896016,0.346,0.289,90.0,0.04929,0.04117,90.0,190.0,7.0375,317.2358515178404,63.05460565896016,0.0833333,0.08552585992,0.0833333,0.08552585992,0.292,0.289,90.0,0.292448,0.2886751,90.0,37.5041,0.0,1.76,1.197,0.165,1.0,0.0
36,36,0_37,0_30,16.72707,1.616665,23.2131,0.105,-0.005191029,3.0,3.0,313.0,8.0,312.0851,7.4426,312.0851,7.4426,317.1602129911482,63.0566446640726,1.004,0.177,28.0,0.09704,0.01712,28.0,312.0851,7.4426,317.1602129911482,63.0566446640726,0.56131837199,0.24499414909,0.56131837199,0.24499414909,0.88,0.178,32.4,0.8801146,0.1780751,32.4,40.632,0.0,2.43,5.669,0.824,1.0,0.0
37,37,0_38,0_43,7.157813,1.057548,24.1347,0.1605,2.702189E-4,1.0,1.0,100.0,10.0,100.0,10.0,100.0,10.0,317.2914735448993,63.05216114821299,0.289,0.289,45.0,0.04265,0.04265,45.0,100.0,10.0,317.2914735448993,63.05216114821299,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.4359,0.0,0.0,1.0,0.0,1.0,0.0
38,38,0_39,0_44,0.01627286,0.05042455,30.743,3.3652,1.944085E-4,1.0,1.0,163.0,10.0,163.0,10.0,163.0,10.0,317.2524576558161,63.05329239262304,0.289,0.289,45.0,0.89451,0.89451,45.0,163.0,10.0,317.2524576558161,63.05329239262304,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,36.5575,0.0,0.0,1.0,0.0,0.995,0.0
39,39,0_40,0_45,1.234382,0.4391722,26.043,0.3864,4.642585E-5,1.0,1.0,178.0,10.0,178.0,10.0,178.0,10.0,317.2431676139169,63.05356015145466,0.289,0.289,45.0,0.1027,0.1027,45.0,178.0,10.0,317.2431676139169,63.05356015145466,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,37.0725,0.0,0.0,1.0,0.0,1.0,0.0
40,40,0_41,0_46,0.0822138,0.1133398,28.9843,1.4972,-2.495394E-4,1.0,1.0,208.0,10.0,208.0,10.0,208.0,10.0,317.2245869033856,63.05409384089482,0.289,0.289,45.0,0.39796,0.39796,45.0,208.0,10.0,317.2245869033856,63.05409384089482,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,38.7736,0.0,0.0,1.0,0.0,0.998,0.0
41,41,0_42,0_21,8.188578,1.131135,23.9886,0.15,2.731598E-4,4.0,4.0,108.0,5.0,107.9599,5.2215,107.9599,5.2215,317.28673373559155,63.0536461723932,0.75,0.303,39.22,0.10357,0.04186,39.22,107.9599,5.2215,317.28673373559155,63.0536461723932,0.12001286765,0.083943833382,0.12001286765,0.083943833382,0.346,0.29,1.01,0.3464448,0.2897114,1.01,35.3903,0.0,1.36,2.474,0.596,1.0,0.0
44,44,0_45,0_42,12.75799,1.411891,23.5072,0.1202,0.001414675,2.0,2.0,494.0,8.0,493.5544,8.4456,493.5544,8.4456,317.0477434465834,63.0594883666199,0.76,0.289,45.0,0.08409,0.03195,45.0,493.5544,8.4456,317.0477434465834,63.0594883666199,0.21239207506,0.21239207506,0.21239207506,0.21239207506,0.584,0.289,45.0,0.5843379,0.2886751,45.0,41.8469,0.0,1.51,2.632,0.62,1.0,0.0
45,45,0_46,0_49,1.70405,0.5160018,25.6929,0.3289,0.01090689,1.0,1.0,45.0,11.0,45.0,11.0,45.0,11.0,317.3254919719167,63.05088403530208,0.289,0.289,45.0,0.08741,0.08741,45.0,45.0,11.0,317.3254919719167,63.05088403530208,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.4138,0.0,0.0,1.0,0.0,1.0,0.0
46,46,0_47,0_50,1.809129,0.5316733,25.6279,0.3192,0.008404343,1.0,1.0,57.0,11.0,57.0,11.0,57.0,11.0,317.31806134646774,63.05110212658137,0.289,0.289,45.0,0.08484,0.08484,45.0,57.0,11.0,317.31806134646774,63.05110212658137,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,35.3923,0.0,0.0,1.0,0.0,1.0,0.0
47,47,0_48,0_51,0.9485816,0.3849882,26.3289,0.4408,-3.754087E-4,1.0,1.0,221.0,11.0,221.0,11.0,221.0,11.0,317.21649600038074,63.05404358647899,0.289,0.289,45.0,0.11716,0.11716,45.0,221.0,11.0,317.21649600038074,63.05404358647899,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,41.1208,0.0,0.0,1.0,0.0,1.0,0.0
48,48,0_49,0_52,2.957331,0.6797668,25.0944,0.2496,-0.001259722,1.0,1.0,236.0,11.0,236.0,11.0,236.0,11.0,317.2072052396907,63.05430898588699,0.289,0.289,45.0,0.06635,0.06635,45.0,236.0,11.0,317.2072052396907,63.05430898588699,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,39.8377,0.0,0.0,1.0,0.0,1.0,0.0
49,49,0_50,0_53,7.231049,1.062945,24.1236,0.1596,-0.004964004,1.0,1.0,316.0,11.0,316.0,11.0,316.0,11.0,317.15765100753526,63.05571416505105,0.289,0.289,45.0,0.04243,0.04243,45.0,316.0,11.0,317.15765100753526,63.05571416505105,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,40.7488,0.0,0.0,1.0,0.0,1.0,0.0
50,50,0_51,0_54,2.938579,0.6776083,25.1013,0.2504,-0.004964004,1.0,1.0,325.0,11.0,325.0,11.0,325.0,11.0,317.1520757876689,63.05587116414333,0.289,0.289,45.0,0.06656,0.06656,45.0,325.0,11.0,317.1520757876689,63.05587116414333,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,40.7995,0.0,0.0,1.0,0.0,1.0,0.0
51,51,0_52,0_56,2.04126,0.5647538,25.4969,0.3005,-0.001070717,1.0,1.0,399.0,11.0,399.0,11.0,399.0,11.0,317.1062322764974,63.05715374087176,0.289,0.289,45.0,0.07987,0.07987,45.0,399.0,11.0,317.1062322764974,63.05715374087176,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,42.0447,0.0,0.0,1.0,0.0,1.0,0.0
52,52,0_53,0_61,39.7634,2.492595,22.2729,0.0681,2.481623E-4,3.0,3.0,129.0,9.0,129.9535,8.6742,129.9535,8.6742,317.27297622745147,63.05307254986696,0.935,0.205,-27.53,0.05859,0.01283,-27.53,129.9535,8.6742,317.27297622745147,63.05307254986696,0.35678959733,0.051854083907,0.35678959733,0.051854083907,0.613,0.18,-13.74,0.6133427,0.1801511,-13.74,35.7679,2.0,2.53,4.565,0.781,1.0,0.0
53,53,0_54,0_47,5.477211,0.9251023,24.4252,0.1834,-4.828185E-4,2.0,2.0,225.0,9.0,225.0,9.065,225.0,9.065,317.21409390977254,63.0546576973692,0.38,0.289,90.0,0.06413,0.04876,90.0,225.0,9.065,317.21409390977254,63.0546576973692,0.0833333,0.087167250583,0.0833333,0.087167250583,0.295,0.289,90.0,0.295241,0.2886751,90.0,41.7358,0.0,1.86,1.315,0.24,1.0,0.0
54,54,0_55,0_48,9.792364,1.236955,23.7944,0.1372,-0.00502076,2.0,2.0,351.0,10.0,351.0,9.6479,351.0,9.6479,317.1360208826036,63.0567031460636,0.558,0.289,90.0,0.0705,0.03646,90.0,351.0,9.6479,317.1360208826036,63.0567031460636,0.0833333,0.15371421929,0.0833333,0.15371421929,0.392,0.289,90.0,0.3920641,0.2886751,90.0,41.4536,0.0,0.94,1.933,0.483,1.0,0.0
55,55,0_56,0_57,41.39792,2.54331,22.2292,0.0667,0.01016125,2.0,2.0,48.0,12.0,47.7199,12.0,47.7199,12.0,317.3237677525416,63.0506527793695,0.534,0.289,0.0,0.0328,0.01773,0.0,47.7199,12.0,317.3237677525416,63.0506527793695,0.11149056257,0.0833333,0.11149056257,0.0833333,0.334,0.289,0.0,0.333902,0.2886751,0.0,35.4602,0.0,0.92,1.849,0.459,1.0,0.0
56,56,0_57,0_55,11.35886,1.332224,23.6333,0.1274,-0.003804301,4.0,4.0,366.0,11.0,365.6046,10.8616,365.6046,10.8616,317.12692685831865,63.056615623220445,0.555,0.268,26.6,0.0651,0.03146,26.6,365.6046,10.8616,317.12692685831865,63.056615623220445,0.14900146717,0.087052219937,0.14900146717,0.087052219937,0.386,0.295,3.2,0.3862579,0.2947177,3.2,41.9495,0.0,0.96,2.069,0.517,1.0,0.0
57,57,0_58,0_62,6.223732,0.9861329,24.2865,0.1721,-6.844553E-5,1.0,1.0,190.0,13.0,190.0,13.0,190.0,13.0,317.2356178782544,63.05293165235943,0.289,0.289,45.0,0.04574,0.04574,45.0,190.0,13.0,317.2356178782544,63.05293165235943,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,37.7467,0.0,0.0,1.0,0.0,1.0,0.0
58,58,0_59,0_63,2.863994,0.6689537,25.1292,0.2537,-0.004850491,1.0,1.0,349.0,13.0,349.0,13.0,349.0,13.0,317.1371316714242,63.05572717328732,0.289,0.289,45.0,0.06743,0.06743,45.0,349.0,13.0,317.1371316714242,63.05572717328732,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,41.5089,0.0,0.0,1.0,0.0,1.0,0.0
59,59,0_60,0_64,6.983761,1.044611,24.1614,0.1624,-0.003466145,1.0,1.0,369.0,13.0,369.0,13.0,369.0,13.0,317.124741822953,63.056073968827526,0.289,0.289,45.0,0.04318,0.04318,45.0,369.0,13.0,317.124741822953,63.056073968827526,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,42.0871,0.0,0.0,1.0,0.0,1.0,0.0
60,60,0_61,0_65,0.9490992,0.3850932,26.3283,0.4406,9.94076E-4,1.0,1.0,462.0,13.0,462.0,13.0,462.0,13.0,317.0671242330446,63.05767236458436,0.289,0.289,45.0,0.11713,0.11713,45.0,462.0,13.0,317.0671242330446,63.05767236458436,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,41.8844,0.0,0.0,1.0,0.0,1.0,0.0
61,61,0_62,0_66,9.253315,1.202427,23.8559,0.1411,0.00133805,1.0,1.0,487.0,13.0,487.0,13.0,487.0,13.0,317.0516342936712,63.05809805516377,0.289,0.289,45.0,0.03751,0.03751,45.0,487.0,13.0,317.0516342936712,63.05809805516377,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,41.977,0.0,0.0,1.0,0.0,1.0,0.0
62,62,0_63,0_58,7.810369,1.104704,24.0399,0.1536,2.365038E-4,3.0,3.0,143.0,11.0,143.3449,11.2926,143.3449,11.2926,317.26457944909225,63.05257772394187,0.564,0.339,-42.32,0.07973,0.04799,-42.32,143.3449,11.2926,317.26457944909225,63.05257772394187,0.20362874863,0.15135096778,0.20362874863,0.15135096778,0.486,0.344,-31.86,0.4863289,0.3441859,-31.86,36.1618,0.0,2.53,1.662,0.398,1.0,0.0
63,63,0_64,0_60,15.6601,1.564254,23.2846,0.1085,-0.004907247,3.0,3.0,318.0,12.0,318.378,11.8526,318.378,11.8526,317.1561451521888,63.05551627157122,0.536,0.271,-29.59,0.05353,0.0271,-29.59,318.378,11.8526,317.1561451521888,63.05551627157122,0.15916544696,0.090257730197,0.15916544696,0.090257730197,0.4,0.299,-5.26,0.3996927,0.2994478,-5.26,40.7996,0.0,1.04,1.975,0.494,1.0,0.0
64,64,0_65,0_67,6.785926,1.029709,24.1926,0.1648,-2.614599E-4,2.0,2.0,210.0,14.0,210.0393,14.0,210.0393,14.0,317.2231675543869,63.05300698922597,0.348,0.289,0.0,0.05281,0.0438,0.0,210.0393,14.0,317.2231675543869,63.05300698922597,0.085627562355,0.0833333,0.085627562355,0.0833333,0.293,0.289,0.0,0.2926219,0.2886751,0.0,39.2837,0.0,0.0,1.206,0.17,1.0,0.0
65,65,0_66,0_68,4.920975,0.8768708,24.5415,0.1935,-8.095474E-4,1.0,1.0,230.0,14.0,230.0,14.0,230.0,14.0,317.2108047234055,63.05336060424067,0.289,0.289,45.0,0.05144,0.05144,45.0,230.0,14.0,317.2108047234055,63.05336060424067,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,40.5075,0.0,0.0,1.0,0.0,1.0,0.0
66,66,0_67,0_71,6.948956,1.042005,24.1668,0.1628,-0.001483796,2.0,2.0,393.0,14.0,393.1482,14.0,393.1482,14.0,317.10974371915296,63.05621045021408,0.458,0.289,0.0,0.06864,0.04329,0.0,393.1482,14.0,317.10974371915296,63.05621045021408,0.093817449021,0.0833333,0.093817449021,0.0833333,0.306,0.289,0.0,0.3062963,0.2886751,0.0,42.2227,0.0,0.0,1.586,0.369,1.0,0.0
67,67,0_68,0_73,5.04801,0.8881168,24.5138,0.1911,0.01246835,1.0,1.0,49.0,15.0,49.0,15.0,49.0,15.0,317.3228550735587,63.04983388523846,0.289,0.289,45.0,0.05077,0.05077,45.0,49.0,15.0,317.3228550735587,63.04983388523846,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0
68,68,0_69,0_74,3.207304,0.7079133,25.0063,0.2397,0.009911709,1.0,1.0,51.0,15.0,51.0,15.0,51.0,15.0,317.32161668472065,63.04987023730656,0.289,0.289,45.0,0.06371,0.06371,45.0,51.0,15.0,317.32161668472065,63.04987023730656,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0
69,69,0_70,0_75,4.591217,0.8469815,24.6168,0.2003,4.532989E-4,2.0,2.0,139.0,15.0,139.4408,15.0,139.4408,15.0,317.2668508980938,63.05146689655687,0.574,0.289,0.0,0.10594,0.05325,0.0,139.4408,15.0,317.2668508980938,63.05146689655687,0.24311036472,0.0833333,0.24311036472,0.0833333,0.493,0.289,0.0,0.4930622,0.2886751,0.0,99.0,0.0,0.96,1.989,0.497,1.0,0.0
