,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
850,850,10_60,10_7,175.0524,5.313592,20.5154,0.033,0.0,2.0,2.0,1814.0,588.0,1814.0,588.4223,1814.0,588.4223,42.89430424007073,-21.543566326258947,0.572,0.289,90.0,0.01799,0.00907,90.0,1814.0,588.4223,42.89430424007073,-21.543566326258947,0.0833333,0.20076824454,0.0833333,0.20076824454,0.448,0.289,90.0,0.4480717,0.2886751,90.0,99.0,0.0,0.96,1.982,0.495,0.996,10.0
851,851,10_61,10_6,109.9176,4.21054,21.0206,0.0416,0.0,3.0,3.0,1618.0,578.0,1618.0414,577.9996,1618.0414,577.9996,42.95359989792316,-21.541468617770875,0.351,0.289,0.02,0.01667,0.01503,3.86,1618.0414,577.9996,42.95359989792316,-21.541468617770875,0.085748157303,0.083357965667,0.085748157303,0.083357965667,0.293,0.289,0.0,0.2928279,0.2887178,0.0,99.0,0.0,1.78,1.212,0.175,0.997,10.0
852,852,10_62,10_5,74.51692,3.466823,21.4427,0.0505,0.0,2.0,2.0,1910.0,575.0,1910.1119,575.0,1910.1119,575.0,42.86530695815199,-21.539371532308103,0.427,0.289,0.0,0.02387,0.0145,0.0,1910.1119,575.0,42.86530695815199,-21.539371532308103,0.090542231282,0.0833333,0.090542231282,0.0833333,0.301,0.289,0.0,0.3009024,0.2886751,0.0,99.0,0.0,0.0,1.481,0.325,0.994,10.0
853,853,10_63,10_4,1148.969,13.61314,18.4725,0.0129,0.0,7.0,7.0,1772.0,565.0,1771.642,564.678,1771.642,564.678,42.90722089729855,-21.537066672448965,0.504,0.458,-32.73,0.0062,0.00573,-36.64,1771.642,564.678,42.90722089729855,-21.537066672448965,0.18768972029,0.15738314669,0.18768972029,0.15738314669,0.438,0.391,-19.23,0.4380476,0.3913914,-19.23,99.0,0.0,1.06,1.1,0.091,1.0,10.0
854,854,10_64,10_3,740.4254,10.9281,18.9496,0.016,-1.211142e-05,8.0,8.0,1577.0,526.0,1577.0852,525.9535,1577.0852,525.9535,42.966216671063634,-21.52699427504623,0.597,0.571,-86.09,0.00958,0.00882,-89.9,1577.0852,525.9535,42.966216671063634,-21.52699427504623,0.18683610751,0.20083743434,0.18683610751,0.20083743434,0.448,0.432,87.5,0.4481786,0.4322146,87.5,99.0,0.0,1.72,1.045,0.043,1.0,10.0
855,855,10_65,10_2,505.4977,9.029501,19.364,0.0194,0.0,5.0,5.0,1648.0,524.0,1648.2787,523.7287,1648.2787,523.7287,42.944704146292,-21.52606861692815,0.507,0.444,-5.19,0.00967,0.00822,-8.65,1648.2787,523.7287,42.944704146292,-21.52606861692815,0.13058981199,0.10288721523,0.13058981199,0.10288721523,0.361,0.321,0.73,0.3613783,0.3207534,0.73,99.0,0.0,1.03,1.142,0.124,1.0,10.0
856,856,11_1,11_2,1771.928,16.90547,18.0022,0.0104,6.338382e-05,14.0,14.0,2459.0,511.0,2459.4656,510.9923,2459.4656,510.9923,42.69952013697483,-21.518867900744727,0.716,0.675,-18.18,0.00718,0.00683,-18.35,2459.4656,510.9923,42.69952013697483,-21.518867900744727,0.29334099367,0.22241245364,0.29334099367,0.22241245364,0.543,0.471,-6.84,0.542564,0.470508,-6.84,99.0,0.0,1.51,1.061,0.057,1.0,11.0
858,858,11_3,11_39,6718.208,32.9178,16.5552,0.0053,4.758082e-05,14.0,14.0,2421.0,1001.0,2420.703,1001.4802,2420.703,1001.4802,42.7087872098229,-21.657083805252714,0.58,0.566,-74.76,0.0029,0.00283,-75.26,2420.703,1001.4802,42.7087872098229,-21.657083805252714,0.17586419211,0.25495556249,0.17586419211,0.25495556249,0.505,0.419,-89.38,0.5049405,0.4193506,-89.38,99.0,0.0,1.15,1.026,0.026,1.0,11.0
859,859,11_4,11_38,0.1526399,0.1569055,28.1641,1.1163,-9.300076e-05,1.0,1.0,2270.0,996.0,2270.0,996.0,2270.0,996.0,42.75442166315676,-21.65623893085445,0.289,0.289,45.0,1.91432,1.91432,45.0,2270.0,996.0,42.75442166315676,-21.65623893085445,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.017,11.0
860,860,11_5,11_37,0.8168563,0.3629752,26.3429,0.4826,3.039233e-05,1.0,1.0,2402.0,995.0,2402.0,995.0,2402.0,995.0,42.71447981057108,-21.655347542216543,0.289,0.289,45.0,0.37595,0.37595,45.0,2402.0,995.0,42.71447981057108,-21.655347542216543,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.028,11.0
861,861,11_6,11_36,48.96695,2.810319,21.8985,0.0623,3.96961e-05,6.0,6.0,2462.0,984.0,2461.5622,984.2866,2461.5622,984.2866,42.6965082746376,-21.652053856122187,0.517,0.44,32.45,0.05101,0.03775,82.35,2461.5622,984.2866,42.6965082746376,-21.652053856122187,0.23890149185,0.12765073123,0.23890149185,0.12765073123,0.492,0.353,9.34,0.4919324,0.3529231,9.34,99.0,0.0,1.07,1.176,0.15,0.994,11.0
862,862,11_7,11_35,3333.207,23.1865,17.3161,0.0076,-2.435079e-05,14.0,14.0,2287.0,977.0,2287.0448,976.5383,2287.0448,976.5383,42.74935949097021,-21.65068405134348,0.62,0.589,-71.5,0.00447,0.00427,-71.08,2287.0448,976.5383,42.74935949097021,-21.65068405134348,0.1308273479,0.26234169765,0.1308273479,0.26234169765,0.512,0.362,-88.14,0.5123289,0.3615083,-88.14,99.0,0.0,1.24,1.052,0.049,1.0,11.0
863,863,11_8,11_34,1291.372,14.43211,18.3457,0.0121,-2.650614e-05,12.0,12.0,2185.0,952.0,2184.8644,952.2886,2184.8644,952.2886,42.78039844133826,-21.644325723627365,0.659,0.632,-30.25,0.00792,0.00744,-42.85,2184.8644,952.2886,42.78039844133826,-21.644325723627365,0.22300183947,0.23711511649,0.22300183947,0.23711511649,0.488,0.471,-74.29,0.488188,0.4709452,-74.29,99.0,0.0,1.5,1.043,0.042,1.0,11.0
864,864,11_9,11_33,1004.081,12.7259,18.6189,0.0138,-9.508387e-05,36.0,36.0,2011.0,950.0,2011.7549,950.2562,2011.7549,950.2562,42.83278902623593,-21.644528707830627,1.788,0.694,-9.5,0.0356,0.01044,-8.44,2011.7549,950.2562,42.83278902623593,-21.644528707830627,0.45010385278,0.33615256845,0.45010385278,0.33615256845,0.689,0.558,-23.06,0.6894459,0.5576026,-23.06,99.0,16.0,3.29,2.575,0.612,0.998,11.0
865,865,11_10,11_32,978.5569,12.56311,18.6468,0.0139,-0.00343176,11.0,11.0,2194.0,937.0,2194.0073,937.412,2194.0073,937.412,42.77770438503696,-21.64009782161912,0.685,0.584,57.29,0.0095,0.00797,61.5,2194.0073,937.412,42.77770438503696,-21.64009782161912,0.18813600211,0.26913990529,0.18813600211,0.26913990529,0.525,0.427,75.17,0.5246413,0.4266466,75.17,32.3176,0.0,1.5,1.172,0.147,0.996,11.0
866,866,11_11,11_31,1922.31,17.60824,17.9137,0.0099,4.510921e-06,11.0,11.0,2420.0,926.0,2419.759,925.9332,2419.759,925.9332,42.709451366071775,-21.635828506821245,0.631,0.605,-40.84,0.006,0.00579,-42.35,2419.759,925.9332,42.709451366071775,-21.635828506821245,0.19843414146,0.16279977081,0.19843414146,0.16279977081,0.446,0.403,-4.8,0.4457428,0.4031714,-4.8,99.0,0.0,1.36,1.044,0.042,1.0,11.0
867,867,11_12,11_30,46085.0,86.21522,14.4644,0.002,0.0,12.0,12.0,2341.0,913.0,2341.3484,913.4071,2341.3484,913.4071,42.73323970067616,-21.632667957066083,0.511,0.489,-69.37,0.00096,0.00092,-69.39,2341.3484,913.4071,42.73323970067616,-21.632667957066083,0.17790338052,0.21772139137,0.17790338052,0.21772139137,0.467,0.421,-84.14,0.4670604,0.421283,-84.14,99.0,0.0,1.0,1.045,0.043,1.0,11.0
868,868,11_13,11_29,79.85461,3.58884,21.3675,0.0488,0.0,12.0,12.0,2382.0,894.0,2382.3482,894.5504000000001,2382.3482,894.5504000000001,42.72092794947309,-21.627171312874456,0.721,0.608,-84.99,0.05582,0.04815,-74.55,2382.3482,894.5504000000001,42.72092794947309,-21.627171312874456,0.26829259326,0.23331652836,0.26829259326,0.23331652836,0.518,0.483,-6.75,0.5184492,0.4825137,-6.75,99.0,0.0,2.01,1.185,0.156,1.0,11.0
869,869,11_14,11_28,3842.96,24.89643,17.1616,0.007,-2.894349e-05,14.0,14.0,2072.0,886.0,2071.523,886.1082,2071.523,886.1082,42.815012086410775,-21.62621090123895,0.627,0.604,76.5,0.00419,0.00404,76.51,2071.523,886.1082,42.815012086410775,-21.62621090123895,0.2578293107,0.1487883106,0.2578293107,0.1487883106,0.508,0.386,0.17,0.5077699,0.3857296,0.17,99.0,0.0,1.28,1.038,0.037,1.0,11.0
870,870,11_15,11_27,191.0882,5.551637,20.4202,0.0316,0.0,6.0,6.0,2359.0,878.0,2359.3975,878.3093,2359.3975,878.3093,42.727952858715824,-21.62270734030113,0.564,0.484,75.49,0.01975,0.01562,85.3,2359.3975,878.3093,42.727952858715824,-21.62270734030113,0.21836834423,0.20811864664,0.21836834423,0.20811864664,0.468,0.456,11.28,0.4677528,0.455735,11.28,99.0,0.0,1.25,1.165,0.142,1.0,11.0
871,871,11_16,11_26,605.9848,9.886328,19.1671,0.0177,-0.001563114,11.0,11.0,2058.0,877.0,2058.247,877.3918,2058.247,877.3918,42.81907045358041,-21.62381712266327,0.655,0.582,-8.53,0.0118,0.01089,-16.29,2058.247,877.3918,42.81907045358041,-21.62381712266327,0.26540100642,0.25173728499,0.26540100642,0.25173728499,0.515,0.501,-8.19,0.515451,0.5014464,-8.19,33.1906,0.0,1.75,1.125,0.111,0.998,11.0
872,872,11_17,11_25,5444.438,29.63335,16.7834,0.0059,0.0,26.0,26.0,2377.0,837.0,2377.4343,836.7076,2377.4343,836.7076,42.72270277781754,-21.6109161890051,1.007,0.604,45.0,0.00612,0.00341,45.07,2377.4343,836.7076,42.72270277781754,-21.6109161890051,0.21296689391,0.25860986896,0.21296689391,0.25860986896,0.51,0.46,81.15,0.5096509,0.4602529,81.15,99.0,0.0,1.91,1.665,0.4,1.0,11.0
873,873,11_18,11_24,27455.17,66.54513,15.0267,0.0026,0.0,12.0,12.0,2427.0,795.0,2427.0642,794.8596,2427.0642,794.8596,42.70789734410503,-21.5989079725433,0.453,0.428,-78.85,0.00111,0.00104,-78.36,2427.0642,794.8596,42.70789734410503,-21.5989079725433,0.097868856384,0.1017305433,0.097868856384,0.1017305433,0.319,0.313,-89.69,0.3189524,0.3128398,-89.69,99.0,0.0,0.94,1.059,0.056,1.0,11.0
874,874,11_19,11_23,234.8722,6.154885,20.1962,0.0285,-4.133295e-05,13.0,13.0,2028.0,785.0,2028.1433,784.5076,2028.1433,784.5076,42.82862111679128,-21.597811546834507,0.778,0.634,-39.98,0.02632,0.02213,-40.01,2028.1433,784.5076,42.82862111679128,-21.597811546834507,0.34810139253,0.30942925824,0.34810139253,0.30942925824,0.612,0.532,-32.53,0.6120521,0.5319049,-32.53,99.0,0.0,2.34,1.226,0.184,1.0,11.0
875,875,11_20,11_22,9255.09,38.63621,16.2073,0.0045,0.0,15.0,15.0,2201.0,749.0,2201.474,748.5008,2201.474,748.5008,42.776365887673634,-21.58690084308168,0.586,0.552,-59.81,0.00249,0.00235,-58.74,2201.474,748.5008,42.776365887673634,-21.58690084308168,0.25390044958,0.25955474851,0.25390044958,0.25955474851,0.516,0.497,-53.9,0.5157245,0.497477,-53.9,99.0,0.0,0.96,1.06,0.057,1.0,11.0
876,876,11_21,11_21,54021.3,93.34406,14.2919,0.0019,0.0,13.0,13.0,2191.0,748.0,2190.7736,748.0815,2190.7736,748.0815,42.77960450171314,-21.586831365759416,0.455,0.417,-10.35,0.00079,0.00072,-10.88,2190.7736,748.0815,42.77960450171314,-21.586831365759416,0.11159431485,0.099937224115,0.11159431485,0.099937224115,0.334,0.316,-0.31,0.3340579,0.316128,-0.31,99.0,0.0,0.92,1.091,0.083,1.0,11.0
877,877,11_22,11_20,21.12701,1.845964,22.8112,0.0949,0.0,5.0,5.0,2274.0,720.0,2274.0073,720.0921,2274.0073,720.0921,42.75456594126412,-21.578575233646724,0.409,0.343,-89.92,0.08973,0.05734,28.73,2274.0073,720.0921,42.75456594126412,-21.578575233646724,0.085745455313,0.089208040076,0.085745455313,0.089208040076,0.299,0.293,-89.99,0.2986771,0.2928233,-89.99,99.0,0.0,2.14,1.191,0.161,0.989,11.0
878,878,11_23,11_19,42.51723,2.618705,22.0519,0.0669,0.0,5.0,5.0,2106.0,692.0,2106.3865,691.759,2106.3865,691.759,42.805400057171454,-21.57136124873068,0.499,0.48,-52.2,0.05098,0.03789,-70.6,2106.3865,691.759,42.805400057171454,-21.57136124873068,0.18810678709,0.11344245346,0.18810678709,0.11344245346,0.434,0.337,-0.13,0.4337132,0.3368117,-0.13,99.0,0.0,1.04,1.04,0.038,0.987,11.0
879,879,11_24,11_18,37644.61,77.92119,14.684,0.0022,0.0,13.0,13.0,2127.0,689.0,2126.6252,689.2807,2126.6252,689.2807,42.79929114589306,-21.57057296715544,0.506,0.49,4.22,0.00105,0.00102,3.03,2126.6252,689.2807,42.79929114589306,-21.57057296715544,0.18231476441,0.12510831521,0.18231476441,0.12510831521,0.427,0.354,0.53,0.4269891,0.3536996,0.53,99.0,0.0,0.99,1.034,0.033,1.0,11.0
880,880,11_25,11_17,338.9397,7.393761,19.798,0.0237,0.0,12.0,12.0,2384.0,685.0,2384.2421,684.9603999999999,2384.2421,684.9603999999999,42.721398674654665,-21.568179422494484,0.78,0.629,-84.64,0.02033,0.01668,-89.82,2384.2421,684.9603999999999,42.721398674654665,-21.568179422494484,0.23776036482,0.37397304876,0.23776036482,0.37397304876,0.614,0.484,-81.44,0.6141067,0.4843619,-81.44,99.0,0.0,2.06,1.241,0.194,1.0,11.0
881,881,11_26,11_16,13808.36,47.19275,15.7729,0.0037,0.0,13.0,13.0,2080.0,677.0,2080.4521,676.5341,2080.4521,676.5341,42.81331647989654,-21.567192662966004,0.558,0.543,15.78,0.00192,0.00187,12.91,2080.4521,676.5341,42.81331647989654,-21.567192662966004,0.24954269863,0.25338431282,0.24954269863,0.25338431282,0.507,0.496,54.48,0.5073209,0.4955325,54.48,99.0,0.0,1.17,1.029,0.028,1.0,11.0
882,882,11_27,11_15,0.0932523,0.1226405,28.6992,1.4282,0.0,1.0,1.0,2495.0,669.0,2495.0,669.0,2495.0,669.0,42.68798018316773,-21.563168715697778,0.289,0.289,45.0,3.11877,3.11877,45.0,2495.0,669.0,42.68798018316773,-21.563168715697778,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.007,11.0
883,883,11_28,11_14,29.14147,2.168003,22.462,0.0808,1.080572e-05,6.0,6.0,2452.0,633.0,2452.0441,633.304,2452.0441,633.304,42.70115098142534,-21.55332507718028,0.55,0.268,-83.23,0.08517,0.05623,-65.63,2452.0441,633.304,42.70115098142534,-21.55332507718028,0.093775112029,0.16257032345,0.093775112029,0.16257032345,0.403,0.306,-89.57,0.403205,0.3062208,-89.57,99.0,0.0,1.4,2.05,0.512,0.99,11.0
884,884,11_29,11_13,4173.173,25.94403,17.0721,0.0068,0.0,12.0,12.0,2324.0,626.0,2323.7156,625.8433,2323.7156,625.8433,42.73999663016495,-21.55182265844157,0.614,0.587,11.93,0.00391,0.00372,13.06,2323.7156,625.8433,42.73999663016495,-21.55182265844157,0.19012111632,0.13875984717,0.19012111632,0.13875984717,0.436,0.372,0.84,0.4360416,0.3724899,0.84,99.0,0.0,1.28,1.046,0.044,1.0,11.0
885,885,11_30,11_12,32.57071,2.292017,22.3412,0.0764,0.0,5.0,5.0,2050.0,624.0,2049.5507,624.2555,2049.5507,624.2555,42.82291146177851,-21.5526180655351,0.516,0.42,22.83,0.06913,0.04515,27.75,2049.5507,624.2555,42.82291146177851,-21.5526180655351,0.24509136473,0.098043147877,0.24509136473,0.098043147877,0.497,0.311,5.63,0.4965245,0.310802,5.63,99.0,0.0,1.0,1.228,0.185,0.94,11.0
886,886,11_31,11_11,40936.61,81.25687,14.593,0.0022,0.0,15.0,15.0,2025.0,620.0,2025.1841,620.0457,2025.1841,620.0457,42.83029970134428,-21.55154159483239,0.519,0.416,8.33,0.00104,0.00083,8.69,2025.1841,620.0457,42.83029970134428,-21.55154159483239,0.11192818017,0.097168808229,0.11192818017,0.097168808229,0.335,0.312,0.36,0.3345576,0.3117182,0.36,99.0,0.0,1.04,1.247,0.198,1.0,11.0
887,887,11_32,11_10,22997.95,60.90441,15.2191,0.0029,-0.001511262,14.0,14.0,2332.0,607.0,2331.8543,607.0838,2331.8543,607.0838,42.73762814305513,-21.54650564633686,0.49,0.461,3.26,0.00131,0.00123,2.88,2331.8543,607.0838,42.73762814305513,-21.54650564633686,0.11543059163,0.10843159658,0.11543059163,0.10843159658,0.34,0.329,0.2,0.3397509,0.3292894,0.2,33.2009,0.0,0.99,1.063,0.06,0.991,11.0
888,888,11_33,11_9,2560.746,20.32298,17.6024,0.0086,0.0,14.0,14.0,2113.0,604.0,2113.3687,603.8232,2113.3687,603.8232,42.803711793334045,-21.546582761729557,0.664,0.63,-17.49,0.00549,0.00523,-17.36,2113.3687,603.8232,42.803711793334045,-21.546582761729557,0.23762501711,0.18357156338,0.23762501711,0.18357156338,0.488,0.428,-5.83,0.4880514,0.4277879,-5.83,99.0,0.0,1.27,1.053,0.05,1.0,11.0
889,889,11_34,11_8,23029.44,60.94609,15.2176,0.0029,7.526745e-05,6.0,6.0,2518.0,586.0,2517.9519,586.374,2517.9519,586.374,42.68145585629061,-21.539806718192217,0.485,0.214,-89.45,0.00129,0.00057,-89.53,2517.9519,586.374,42.68145585629061,-21.539806718192217,0.08837052283,0.16745135288,0.08837052283,0.16745135288,0.409,0.297,-89.94,0.4092083,0.2972717,-89.94,99.0,16.0,0.94,2.266,0.559,1.0,11.0
890,890,11_35,11_7,1876.863,17.39885,17.9397,0.0101,0.0,14.0,14.0,2321.0,556.0,2320.7724,555.6489,2320.7724,555.6489,42.74123314558006,-21.532081574096857,0.69,0.64,45.45,0.00674,0.00628,46.7,2320.7724,555.6489,42.74123314558006,-21.532081574096857,0.2423044813,0.25987493116,0.2423044813,0.25987493116,0.512,0.49,70.16,0.5123533,0.4895646,70.16,99.0,0.0,1.56,1.079,0.073,1.0,11.0
891,891,11_36,11_6,8027.477,35.9827,16.3619,0.0049,0.0,15.0,15.0,2123.0,530.0,2122.6724,529.9893,2122.6724,529.9893,42.80125430195825,-21.525762375557747,0.577,0.52,-13.57,0.00264,0.00239,-15.13,2122.6724,529.9893,42.80125430195825,-21.525762375557747,0.16758367964,0.078256188664,0.16758367964,0.078256188664,0.409,0.28,-1.23,0.4094201,0.2796695,-1.23,99.0,0.0,1.18,1.11,0.099,1.0,11.0
892,892,11_37,11_5,262.1374,6.502324,20.077,0.0269,5.71692e-05,11.0,11.0,2449.0,529.0,2448.3729,528.7454,2448.3729,528.7454,42.70278510584558,-21.52391631139951,0.932,0.551,5.11,0.0271,0.0169,7.97,2448.3729,528.7454,42.70278510584558,-21.52391631139951,0.46443942854,0.22429078024,0.46443942854,0.22429078024,0.682,0.473,3.09,0.6820135,0.4728507,3.09,99.0,0.0,2.53,1.692,0.409,1.0,11.0
893,893,11_38,11_4,11.69051,1.373159,23.4537,0.1276,5.450769e-05,4.0,4.0,2488.0,528.0,2487.7645,528.3792,2487.7645,528.3792,42.69087638235277,-21.52362783958826,0.568,0.305,-52.0,0.118,0.09442,-40.07,2487.7645,528.3792,42.69087638235277,-21.52362783958826,0.1113113411,0.16546353635,0.1113113411,0.16546353635,0.411,0.328,-75.7,0.4113722,0.3279448,-75.7,99.0,0.0,1.14,1.859,0.462,0.676,11.0
894,894,11_39,11_3,338.1893,7.385571,19.8004,0.0237,5.171311e-05,7.0,7.0,2503.0,520.0,2503.1513,519.8527,2503.1513,519.8527,42.68626693015392,-21.52115550107914,0.659,0.531,-34.58,0.01618,0.01237,-38.1,2503.1513,519.8527,42.68626693015392,-21.52115550107914,0.22778497035,0.19297808205,0.22778497035,0.19297808205,0.486,0.429,-23.97,0.4861664,0.4294243,-23.97,99.0,0.0,1.66,1.241,0.194,1.0,11.0
895,895,11_40,11_40,384.8928,7.879053,19.66,0.0222,5.533396e-05,6.0,6.0,2487.0,1010.0,2486.6604,1010.2995,2486.6604,1010.2995,42.68878143407467,-21.65925588199114,0.542,0.496,-17.55,0.01218,0.01088,-27.73,2486.6604,1010.2995,42.68878143407467,-21.65925588199114,0.20290726838,0.15913895772,0.20290726838,0.15913895772,0.451,0.399,2.94,0.4505811,0.3987767,2.94,99.0,16.0,1.2,1.094,0.086,1.0,11.0
896,896,12_1,12_3,4886.762,28.07468,16.9007,0.0062,0.0,18.0,18.0,2632.0,513.0,2632.0941,513.3361,2632.0941,513.3361,42.64731222365282,-21.518706159483248,0.493,0.372,79.63,0.00301,0.00241,75.29,2632.0941,513.3361,42.64731222365282,-21.518706159483248,0.097213949162,0.13856993537,0.097213949162,0.13856993537,0.372,0.312,89.45,0.3722549,0.3117855,89.45,99.0,0.0,0.91,1.324,0.245,1.0,12.0
897,897,12_2,12_2,15189.22,49.4962,15.6695,0.0035,0.0,12.0,12.0,2850.0,512.0,2850.1691,511.8459,2850.1691,511.8459,42.581378328444494,-21.51722025608977,0.376,0.362,8.39,0.00125,0.0012,5.32,2850.1691,511.8459,42.581378328444494,-21.51722025608977,0.10227597037,0.10005994869,0.10227597037,0.10005994869,0.32,0.316,1.26,0.3198078,0.3163208,1.26,99.0,0.0,0.85,1.038,0.037,1.0,12.0
899,899,12_4,12_76,1725.478,16.68241,18.031,0.0105,-1.876063e-06,5.0,5.0,2983.0,1004.0,2982.9767,1004.0575,2982.9767,1004.0575,42.53859797932695,-21.65507324338236,0.452,0.354,0.97,0.00445,0.00352,0.95,2982.9767,1004.0575,42.53859797932695,-21.65507324338236,0.10222386089,0.095161357145,0.10222386089,0.095161357145,0.32,0.308,0.1,0.3197247,0.3084823,0.1,99.0,0.0,0.0,1.276,0.216,1.0,12.0
900,900,12_5,12_75,308.8371,7.057793,19.899,0.0248,3.321836e-05,4.0,4.0,2609.0,997.0,2608.6931,996.7739,2608.6931,996.7739,42.65191757744747,-21.654869114356124,0.504,0.366,-35.82,0.01196,0.00923,-35.87,2608.6931,996.7739,42.65191757744747,-21.654869114356124,0.13601616957,0.087673043028,0.13601616957,0.087673043028,0.374,0.29,-14.86,0.3737366,0.2898451,-14.86,99.0,0.0,1.24,1.376,0.273,0.999,12.0
901,901,12_6,12_74,432.041,8.347696,19.5345,0.021,-0.0003523682,4.0,4.0,2615.0,984.0,2615.4061,984.1504,2615.4061,984.1504,42.64995061091639,-21.651284568185112,0.517,0.319,-23.45,0.01026,0.00678,-23.85,2615.4061,984.1504,42.64995061091639,-21.651284568185112,0.21660963295,0.045921487298,0.21660963295,0.045921487298,0.467,0.211,-5.06,0.4668595,0.2111239,-5.06,34.7072,0.0,1.26,1.624,0.384,0.999,12.0
902,902,12_7,12_73,325.4913,7.245592,19.842,0.0242,-1.91474e-05,4.0,4.0,2823.0,978.0,2823.4965,978.0382,2823.4965,978.0382,42.5870047456618,-21.64855014871328,0.5,0.191,1.86,0.01155,0.00596,2.05,2823.4965,978.0382,42.5870047456618,-21.64855014871328,0.24397612628,0.086355865492,0.24397612628,0.086355865492,0.494,0.294,0.17,0.4939408,0.2938614,0.17,99.0,0.0,0.3,2.619,0.618,0.999,12.0
903,903,12_8,12_72,1766.67,16.88037,18.0054,0.0104,-3.590074e-06,6.0,6.0,2966.0,966.0,2966.0216,965.5207,2966.0216,965.5207,42.54393503953308,-21.64431490279219,0.5,0.478,-85.31,0.00483,0.0047,-82.21,2966.0216,965.5207,42.54393503953308,-21.64431490279219,0.065768891762,0.24689927141,0.065768891762,0.24689927141,0.497,0.256,-89.86,0.4968906,0.2564525,-89.86,99.0,0.0,1.27,1.046,0.044,1.0,12.0
904,904,12_9,12_71,599.4711,9.833052,19.1789,0.0178,-1.354806e-05,6.0,6.0,2744.0,965.0,2744.3686,964.9659,2744.3686,964.9659,42.61102062631441,-21.645260873434555,0.59,0.467,-70.21,0.0102,0.00799,-73.33,2744.3686,964.9659,42.61102062631441,-21.645260873434555,0.2133374329,0.13672987791,0.2133374329,0.13672987791,0.464,0.367,-8.99,0.464011,0.3670982,-8.99,99.0,0.0,1.53,1.263,0.208,1.0,12.0
905,905,12_10,12_70,208.1496,5.79418,20.3274,0.0302,-9.036968e-06,2.0,2.0,2715.0,964.0,2714.8217,964.0,2714.8217,964.0,42.61996760571721,-21.64513329122047,0.479,0.289,0.0,0.01408,0.00827,0.0,2714.8217,964.0,42.61996760571721,-21.64513329122047,0.096989593502,0.0833333,0.096989593502,0.0833333,0.311,0.289,0.0,0.3114315,0.2886751,0.0,99.0,0.0,0.85,1.661,0.398,0.997,12.0
906,906,12_11,12_69,4.248526,0.8277959,24.5527,0.2116,-1.551767e-05,1.0,1.0,2867.0,960.0,2867.0,960.0,2867.0,960.0,42.57393326248253,-21.64325818120416,0.289,0.289,45.0,0.08821,0.08821,45.0,2867.0,960.0,42.57393326248253,-21.64325818120416,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.37,12.0
907,907,12_12,12_68,13.24869,1.461809,23.3179,0.1198,-1.579708e-05,1.0,1.0,2864.0,959.0,2864.0,959.0,2864.0,959.0,42.574846462202096,-21.642991715281077,0.289,0.289,45.0,0.03859,0.03859,45.0,2864.0,959.0,42.574846462202096,-21.642991715281077,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,99.0,0.0,0.0,1.0,0.0,0.675,12.0
908,908,12_13,12_67,362.2398,7.643676,19.7258,0.0229,-1.556889e-05,21.0,21.0,2858.0,953.0,2858.5077,955.3627,2858.5077,955.3627,42.57652781154748,-21.64199549539625,2.091,1.303,68.49,0.05178,0.03518,67.05,2858.5077,955.3627,42.57652781154748,-21.64199549539625,1.3732021035,2.3955660125,1.3732021035,2.3955660125,1.568,1.145,76.45,1.568005,1.144609,76.45,99.0,1.0,9.59,1.604,0.377,0.999,12.0
909,909,12_14,12_66,699.8522,10.62447,19.0108,0.0165,-0.002631359,36.0,36.0,2850.0,950.0,2848.731,952.0608,2848.731,952.0608,42.57950399989745,-21.64111491967133,3.228,2.096,25.75,0.05751,0.03801,29.99,2848.731,952.0608,42.57950399989745,-21.64111491967133,5.6983258221,2.7754724247,5.6983258221,2.7754724247,2.415,1.626,11.76,2.414703,1.625732,11.76,32.6048,0.0,15.6,1.54,0.351,0.153,12.0
