col1,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
707,707,19_43,19_4,854.515,40.0174,18.8831,0.0509,400.3693,17.0,19.0,2615.0,1024.0,2615.115,1023.8523,2615.115,1023.8523,192.04672526541577,27.63694763090985,1.172,1.017,48.61,0.06555,0.05605,45.12,2615.115,1023.8523,192.04672526541577,27.63694763090985,0.87002547623,0.92463998202,0.87002547623,0.92463998202,0.973,0.92,61.48,0.9734024,0.9204092,61.48,22.9186,0.0,3.03,1.152,0.132,0.68,19.0
741,741,20_32,20_15,448.6983,31.61576,19.5825,0.0765,403.0221,7.0,11.0,3049.0,1114.0,3048.5678,1114.1371,3048.5678,1114.1371,191.91010122998512,27.607585725191427,1.021,0.725,46.22,0.08799,0.05882,41.34,3048.5678,1114.1371,191.91010122998512,27.607585725191427,0.59448730383,0.80020020633,0.59448730383,0.80020020633,0.905,0.759,73.85,0.9049952,0.75873,73.85,22.8408,0.0,3.47,1.408,0.29,0.513,20.0
757,757,21_2,21_47,461.106,33.00946,19.5529,0.0777,405.2359,11.0,13.0,341.0,2015.0,340.6187,2014.609,340.6187,2014.609,192.7775081305502,27.37693498543371,1.018,0.863,49.77,0.09124,0.07772,45.26,340.6187,2014.609,192.7775081305502,27.37693498543371,0.83346448865,0.90265127454,0.83346448865,0.90265127454,0.989,0.87,54.12,0.9892031,0.8703982,54.12,22.8785,16.0,3.64,1.179,0.152,0.509,21.0
759,759,21_4,21_45,178.4633,20.54856,20.5835,0.125,406.4228,4.0,5.0,85.0,1995.0,84.59,1994.8318,84.59,1994.8318,192.8584827877997,27.38434591848061,0.746,0.448,70.15,0.1168,0.06759,71.57,84.59,1994.8318,192.8584827877997,27.38434591848061,0.63289021646,0.67740744255,0.63289021646,0.67740744255,0.848,0.769,55.16,0.8480836,0.7687989,55.16,22.9328,0.0,3.11,1.666,0.4,0.5,21.0
764,764,21_9,21_40,786.3483,40.03471,18.9734,0.0553,404.5196,13.0,19.0,447.0,1937.0,447.0451,1936.8333,447.0451,1936.8333,192.7431089425584,27.398027835035965,1.162,1.026,1.94,0.07177,0.06363,0.41,447.0451,1936.8333,192.7431089425584,27.398027835035965,0.9425733182,0.85152793489,0.9425733182,0.85152793489,0.972,0.921,9.29,0.9721507,0.921425,9.29,22.8837,0.0,3.25,1.132,0.117,0.729,21.0
765,765,21_10,21_39,610.4023,41.66629,19.2484,0.0741,406.3173,18.0,21.0,232.0,1933.0,232.1918,1933.685,232.1918,1933.685,192.81118747180795,27.40048263438624,1.567,0.981,55.22,0.11603,0.07236,54.5,232.1918,1933.685,192.81118747180795,27.40048263438624,2.4435292793,3.2644864059,2.4435292793,3.2644864059,1.874,1.482,64.29,1.874071,1.481849,64.29,22.9298,0.0,7.41,1.597,0.374,0.001,21.0
767,767,21_12,21_37,1428.598,46.83791,18.3251,0.0356,406.0601,23.0,25.0,245.0,1928.0,245.4412,1927.9928,245.4412,1927.9928,192.80693947114483,27.40198763414707,1.264,1.144,29.6,0.05202,0.04534,11.65,245.4412,1927.9928,192.80693947114483,27.40198763414707,0.77922084981,0.84355893928,0.77922084981,0.84355893928,0.936,0.864,59.87,0.93608,0.864022,59.87,22.9147,0.0,2.97,1.105,0.095,0.902,21.0
768,768,21_13,21_36,1329.853,54.46722,18.4029,0.0445,404.7979,32.0,35.0,71.0,1914.0,71.6014,1914.3848,71.6014,1914.3848,192.86193101054303,27.407064394545504,1.707,1.448,37.4,0.08366,0.06941,37.78,71.6014,1914.3848,192.86193101054303,27.407064394545504,3.1580904234,3.028976968,3.1580904234,3.028976968,1.82,1.695,36.48,1.820367,1.69509,36.48,22.8437,0.0,6.99,1.179,0.152,0.009,21.0
771,771,21_16,21_33,940.9359,40.8144,18.7785,0.0471,405.2807,16.0,19.0,224.0,1878.0,224.6549,1878.0445,224.6549,1878.0445,192.81310675771184,27.416185770376625,1.151,1.029,71.35,0.06214,0.05364,74.37,224.6549,1878.0445,192.81310675771184,27.416185770376625,0.83798729938,0.87373335336,0.83798729938,0.87373335336,0.937,0.913,72.67,0.9367983,0.913307,72.67,22.8612,0.0,2.9,1.119,0.106,0.758,21.0
773,773,21_18,21_30,1169.548,44.42704,18.5424,0.0413,405.9525,20.0,22.0,145.0,1856.0,145.33,1856.65,145.33,1856.65,192.83807576381764,27.422774484628377,1.269,1.041,63.15,0.05878,0.04835,64.65,145.33,1856.65,192.83807576381764,27.422774484628377,0.71993839432,0.81193335418,0.71993839432,0.81193335418,0.924,0.824,60.95,0.9235716,0.8239461,60.95,22.8746,0.0,3.0,1.219,0.18,0.889,21.0
776,776,21_21,21_27,380.0432,32.27625,19.7628,0.0922,405.5193,11.0,12.0,273.0,1839.0,273.3743,1838.7706,273.3743,1838.7706,192.79732771794917,27.42687817600636,1.055,0.811,-31.41,0.10125,0.07724,-32.01,273.3743,1838.7706,192.79732771794917,27.42687817600636,1.7243158295,1.6845471667,1.7243158295,1.6845471667,1.323,1.288,-32.05,1.322854,1.28799,-32.05,22.8766,0.0,4.29,1.3,0.231,0.166,21.0
777,777,21_22,21_26,264.2186,24.60108,20.1575,0.1011,405.065,7.0,7.0,195.0,1830.0,194.9718,1830.3028,194.9718,1830.3028,192.8221149924001,27.429827205526607,0.731,0.667,-5.66,0.08924,0.08253,-0.67,194.9718,1830.3028,192.8221149924001,27.429827205526607,0.73245687828,0.82723891107,0.73245687828,0.82723891107,0.913,0.853,-76.89,0.9125077,0.8526579,-76.89,22.8396,0.0,2.69,1.097,0.089,0.485,21.0
779,779,21_24,21_24,208.0743,20.79721,20.4169,0.1085,405.0137,5.0,5.0,226.0,1820.0,225.5809,1820.242,225.5809,1820.242,192.8123246944429,27.432435627000437,0.731,0.459,-71.39,0.10804,0.06256,-71.53,225.5809,1820.242,192.8123246944429,27.432435627000437,0.71038737809,0.85518015729,0.71038737809,0.85518015729,0.929,0.838,-77.37,0.9288901,0.8382903,-77.37,22.846,0.0,3.41,1.594,0.373,0.491,21.0
786,786,21_31,21_17,438.8664,33.05838,19.6066,0.0818,404.1512,11.0,13.0,465.0,1733.0,464.9224,1733.1204,464.9224,1733.1204,192.73568004151196,27.455186863527203,1.146,0.848,74.21,0.10886,0.08153,73.81,464.9224,1733.1204,192.73568004151196,27.455186863527203,1.1040132505,1.4591902776,1.1040132505,1.4591902776,1.21,1.048,82.59,1.210498,1.047807,82.59,22.8587,0.0,5.87,1.352,0.26,0.019,21.0
